57322835,F
57312483,F
57262934,M
57042728,M
57036529,F
56948448,M
56873849,M
56774921,M
56742619,M
56208477,F
56098744,F
55927335,M
55905209,F
55855869,M
55616765,M
55609922,M
55477512,F
55450894,M
55396473,M
55232026,M
55078537,F
54989821,F
54596615,F
54458142,M
54253503,M
54111096,F
54105753,F
53841191,F
53449202,F
53446513,F
53237177,M
53081570,M
53011665,F
52744540,F
52360497,F
52292538,F
51727782,F
51150796,M
51083179,F
50700590,F
50594468,M
50593473,F
50329817,M
50159696,M
49795902,F
49454835,F
49287428,M
49074216,F
49040612,M
49037926,M
48514949,F
48181542,F
48031929,M
47858937,M
47487951,M
47464678,F
47453344,F
47438909,F
47349633,M
47243753,F
47096649,F
47040354,M
46918028,M
46466645,F
45897550,M
45845142,M
45585781,M
45419695,M
45224771,F
44496234,M
44394564,M
44217755,F
44109821,F
43703584,M
43635560,M
43086087,M
42732363,M
42167493,M
42042394,F
42035462,M
41630908,M
40823749,M
40745777,M
40710126,M
39890506,M
38628815,F
38473800,F
38167075,M
38042099,M
38027418,M
37594116,M
37530036,F
37493879,M
37427253,F
36372468,F
35752800,M
35516754,F
35099930,F
34587994,M
34121356,M
33706517,F
33494693,M
32850069,M
32729799,F
32516230,F
32509333,F
32396039,F
32087777,M
32013831,F
31632585,F
31341901,M
30710848,F
30685198,F
30528228,M
30416672,F
30222090,M
30091801,F
29870361,F
29862377,M
29645575,F
29645462,M
29589117,M
29548762,F
29468198,M
29436255,F
29139244,F
28973352,F
28679097,F
28578838,M
27493864,F
27434047,F
26955333,M
26849273,F
26535039,M
26479622,M
26459963,M
26377508,M
26338129,F
25935904,M
25330846,F
25161495,M
25011105,F
24927934,F
24902806,M
24339754,F
24246885,M
23957858,M
23900726,M
23702501,F
23451626,M
23421302,M
22645887,M
22505563,M
22500196,F
22435568,F
22287170,F
22149719,M
21941375,F
21787070,M
21766768,F
21386944,M
21188707,F
20971578,F
20902168,F
20840869,M
20788125,M
20301419,M
20098470,F
19978806,F
19807895,F
19763987,F
19351920,M
19349032,M
19316630,F
19287157,M
19267047,F
19207219,M
18529692,F
18494131,F
18189400,F
18043623,M
17880404,M
17773798,M
17582100,M
17445740,F
17361737,F
17317599,M
17140391,F
16967062,F
16762687,M
16378727,F
16352628,M
16293058,F
16291050,M
16271623,M
16239462,M
16212752,F
16163868,F
15859145,F
15421205,M
15375679,F
14868544,M
14816348,F
14584982,F
14477687,F
13534603,M
13356246,F
13352298,M
13317373,M
13112225,M
13058081,M
12807838,F
12625987,M
12463941,M
12408134,F
12339158,F
11981492,M
11930670,F
11832451,M
11679257,F
11637805,F
11594253,M
11531640,F
11407058,M
11274883,F
11252400,F
9762401,F
9679447,M
9596416,M
9301874,F
8551452,F
8527700,F
8456577,F
8288757,M
8242236,F
8148945,F
8104744,F
7779554,F
7560107,F
7289592,M
7287396,F
7101829,F
7060757,M
6989228,F
6255507,F
5871173,F
5573193,M
5460191,F
5444846,M
5299070,M
5232353,F
5135346,F
4194134,F
4107381,M
3990768,M
3561262,F
3414809,F
2780224,M
2648855,M
2081093,F
1709343,M
1285641,M
918447,F
888290,M
856078,M
544772,F
448862,M
264155,M
95564,F
